VideoID,Title,URL,Problem,Solution,Topics,Subtopics,ViewCount,LikeCount
0DNFsxjTD-o,How to install floating electrical panels.#Shorts.,https://www.youtube.com/watch?v=0DNFsxjTD-o,"The transcript contains only nonverbal music markers (""[Music]"") with no spoken content, so there is no substantive information to extract about an electrical engineering problem or solution.","Unable to extract technical problem/solution from this transcript. Recommend providing the full spoken transcript or original audio for re-transcription; if unavailable, re-record with clear speech or use a reliable speech-to-text tool and include timestamps.","Education (60%), Technology (40%)","Transcription / Content Availability (60%), Audio / Transcription Tools (40%)",,
0BMU1qLzFhg,Two Wattmeter Method of Power Measurement - Three Phase Circuits - Basic Electrical Engineering,https://www.youtube.com/watch?v=0BMU1qLzFhg,"Demonstrate how to measure total three-phase power and determine load power factor using only two wattmeters for different balanced three-phase load connections (star & delta, lagging & leading).","Derive the two-wattmeter method with phasor diagrams: show wattmeter readings W1 and W2 for specified connections, obtain W1+W2 = √3·VL·IL·cosφ (total active power) and φ = tan⁻¹(√3·(W1−W2)/(W1+W2)) so the total power and power factor can be calculated from two wattmeter readings for the different load cases.","Education (50%), Technology (30%), Tools (20%)","Two-wattmeter method derivation (40%), Phasor diagram / angle relationships (25%), Star vs Delta load cases & power factor calculation (20%), Wattmeter connection and measurement procedure (15%)",388036.0,5027.0
73Jv0Dp5VUg,Girl Scouts camp teaches construction trades,https://www.youtube.com/watch?v=73Jv0Dp5VUg,"Girls have limited exposure to construction trades and hands-on skills, which reduces awareness of career options and practical competencies.","The Girl Scouts' Power Girls program provides hands-on, discipline-focused sessions (carpentry, electrical wiring, sustainable design) with professionals and practical tool use to build skills, confidence and career awareness.","Education (45%), Tools (25%), Wiring (20%), Planning (10%)","Hands-on learning (30%), Career awareness & mentorship (20%), Power tools & carpentry skills (20%), Basic electrical wiring (20%), Program/curriculum planning (10%)",356.0,6.0
bCxExtXPgWE,6 Amazing Electric Life Hacks  !! Electric Tips &amp; Tricks / 6 Electrical Tips /Electric hack /hacks,https://www.youtube.com/watch?v=bCxExtXPgWE,"The transcript contains only musical noises and non-substantive words, so no technical problem or challenge can be identified.","No technical solution can be extracted. Recommendation: provide a clear, content-rich transcript or recording with spoken technical details to enable analysis.",Undefined (100%),No technical content / audio noise (100%),56566.0,549.0
F64-6_eMiFA,Lintel Wireing | Wiring |electrical Lintel | Best Method for House Elacrtical Work | Low cost | Mud,https://www.youtube.com/watch?v=F64-6_eMiFA,"The transcript contains only non-informative audio markers (music, brief greetings) and no electrical engineering content or discussion to analyze.","No technical problem/solution can be extracted. Request a clearer, content-rich transcript or provide the original audio, timestamps, or a brief summary of the electrical issue so a proper analysis can be made.",Education (100%),"Audio/Content Quality (60%), Request for Clarification / Data Needed (40%)",2507.0,18.0
LvJnfynRL6c,Safety First Best Practices for Cable Construction Workers,https://www.youtube.com/watch?v=LvJnfynRL6c,"Cable construction work presents multiple safety hazards — electrical shock, falls from heights, improper cable handling and lifting, equipment malfunctions, weather risks, poor communication, and inadequate emergency preparedness — putting workers at risk of injury.","Implement comprehensive safety practices: mandatory PPE, grounded equipment and insulated tools, lockout/tagout and testing of circuits, proper lifting techniques and use of cable pullers/conduit rods, fall protection with harnesses and anchors, stop-work-for-weather policies, clear site communication and briefings, and regular first-aid/emergency training and drills.","Safety (60%), Tools (15%), Education (13%), Planning (7%), Codes & Regulations (5%)","PPE & personal protection (20%), Electrical safety (grounding, testing, LOTO) (20%), Working at heights / fall protection (15%), Cable handling, ergonomic lifting techniques (12%), Use of insulated tools, cable pullers, conduit rods (10%), Communication & site briefings / reporting (8%), Emergency response / first-aid training and drills (7%), Weather/site condition risk management (4%), Regulatory compliance references (LOTO/PPE standards) (4%)",,
I18o2qHAY5U,WE HIT A GAS LINE! | What I Learned | Electrical Panel Upgrade Underground Circuit Tracing (A MUST),https://www.youtube.com/watch?v=I18o2qHAY5U,"The crew risked striking an underground gas line during an underground panel upgrade because utility markings can be missed, and they previously hit a gas line causing emergency response delays.","Use an underground tracer/receiver clamped to the tracer wire wrapped around the gas line to locate and determine depth while digging, and always call 811 for official utility locates beforehand.","Safety (40%), Tools (30%), Planning (20%), Codes & Regulations (10%)","Excavation safety / hit prevention (40%), Tracer equipment & locating techniques (30%), Site planning & pre-excavation marking (20%), 811 / utility notification & compliance (10%)",6961.0,136.0
I59LPo8zgRA,Luxury Home Build Electrical Walkthrough,https://www.youtube.com/watch?v=I59LPo8zgRA,Ensuring all electrical and lighting details in a custom luxury home match the customer's expectations and are properly coordinated among multiple trades.,"Conduct a detailed, room-by-room electrical walkthrough with the builder, electrician, decorator, lighting designer, and low-voltage company to verify outlet locations, recessed lights, fixtures, LED tray lighting, dimmer placements, and other specifics.","Planning (50%), Wiring (30%), Technology (20%)","Coordination & walkthrough process (50%), Outlet, recessed light, and fixture layout (30%), LED lighting, dimmers, and lighting design (20%)",87.0,1.0
eM1L7zyZtCo,How We Built A Luxury House: A Step-by-Step Construction Guide | Cinematic Construction Video,https://www.youtube.com/watch?v=eM1L7zyZtCo,"Coordinating and executing the full build of a dream home—from foundations through services, structure, waterproofing and finishes—while maintaining structural integrity, correct service placement and high quality workmanship.","A step‑by‑step construction workflow was used: reinforced strip footings and waterproof membrane, precise leveling and compaction, embedment of electrical/plumbing conduits before slab pour, steel reinforcement and formwork for slabs and beams, careful placement of service pipes through walls and slabs, installation of treated timber roof trusses, concealed ceiling framing for wiring and automation, quality control during plastering and glazing, then final finishes (tiles, paint, cladding, joinery and fittings).","Planning (35%), Wiring (20%), Tools (15%), Education (15%), Technology (15%)","Foundation & Structural Work (25%), Electrical Installation & Concealed Wiring (20%), Plumbing & Service Pipes (10%), Roof Trusses & Roofing (10%), Waterproofing & Damp-proof Membrane (7%), Concrete Work & Formwork (8%), Finishes: Tiling, Paint & Cladding (12%), Home Automation, Glazing & Fixtures (8%)",128700.0,2470.0
h9bE8Jq0Diw,Technique Of Placing Concrete Images On The Wall  || Rajiv construction,https://www.youtube.com/watch?v=h9bE8Jq0Diw,"The provided transcript contains only unintelligible utterances and no technical content, so no clear problem can be identified.","Request a clearer, complete transcript or additional context (recording, speaker roles, timestamps) so the technical issue can be determined and analyzed.",Undefined (100%),"Incoherent audio/transcript (70%), Need for clarification/additional context (30%)",3.0,3.0
B42F703u-MI,NEW Camp Nou Construction Update (16 September 2024),https://www.youtube.com/watch?v=B42F703u-MI,"Renovating and expanding Camp Nou to add a third tier and terraces while ensuring structural integrity, spectator flow, modern utilities, parking capacity and compliance with safety standards.","Reinforce stairs, beams and pillars; install terraces linking levels; upgrade entrances/exits; coordinate and modernize underground utility systems (electrical wiring, water, ventilation); expand parking with EV charging and improved access/security; use advanced materials and techniques to meet safety and future-proofing requirements.","Planning (30%), Safety (25%), Technology (20%), Wiring (15%), Codes & Regulations (10%)","Structural reinforcement and stair/terrace installation (30%), Underground utilities & electrical wiring modernization (20%), Crowd flow, entrances/exits and access planning (15%), Parking expansion and EV charging infrastructure (15%), Safety compliance and standards (10%), Architectural/decorative integration (10%)",44610.0,1195.0
